% # columns="iteration, evaluation, min 25%tile 75%tile max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1119458, Tue Feb 24 10:05:18 2026
1 10 -0.04954047464147165 -0.023361893617968393 0.014705761374248227 0.05720750949188695 0.929144913385365 0.9659626111074588 0.9711546199370054 0.9865202761116736 0.9944655838866638 0.9979702378547987 1.0044343103777045 1.0139202656501856 1.0600726630379285 1.0684846184240149
2 20 -0.04954047464147165 -0.023361893617968393 0.014705761374248227 0.05720750949188695 0.929144913385365 0.9659626111074588 0.9711546199370054 0.9865202761116736 0.9944655838866638 0.9979702378547987 1.0044343103777045 1.0139202656501856 1.0600726630379285 1.0684846184240149
3 30 -0.04954047464147165 -0.023361893617968393 0.014705761374248227 0.05720750949188695 0.929144913385365 0.9659626111074588 0.9711546199370054 0.9865202761116736 0.9944655838866638 0.9979702378547987 1.0044343103777045 1.0139202656501856 1.0600726630379285 1.0684846184240149
4 40 -0.04954047464147165 -0.023361893617968393 0.014705761374248227 0.05720750949188695 0.929144913385365 0.9659626111074588 0.9711546199370054 0.9865202761116736 0.9944655838866638 0.9979702378547987 1.0044343103777045 1.0139202656501856 1.0600726630379285 1.0684846184240149
5 50 -0.04954047464147165 -0.023361893617968393 0.014705761374248227 0.05720750949188695 0.929144913385365 0.9659626111074588 0.9711546199370054 0.9865202761116736 0.9944655838866638 0.9979702378547987 1.0044343103777045 1.0139202656501856 1.0600726630379285 1.0684846184240149
6 60 -0.04954047464147165 -0.023361893617968393 0.014705761374248227 0.05720750949188695 0.929144913385365 0.9659626111074588 0.9711546199370054 0.9865202761116736 0.9944655838866638 0.9979702378547987 1.0044343103777045 1.0139202656501856 1.0600726630379285 1.0684846184240149
7 70 -0.04954047464147165 -0.023361893617968393 0.014705761374248227 0.05720750949188695 0.929144913385365 0.9659626111074588 0.9711546199370054 0.9865202761116736 0.9944655838866638 0.9979702378547987 1.0044343103777045 1.0139202656501856 1.0600726630379285 1.0684846184240149
8 80 -0.04954047464147165 -0.023361893617968393 0.014705761374248227 0.05720750949188695 0.929144913385365 0.9659626111074588 0.9711546199370054 0.9865202761116736 0.9944655838866638 0.9979702378547987 1.0044343103777045 1.0139202656501856 1.0600726630379285 1.0684846184240149
9 90 -0.04954047464147165 -0.023361893617968393 0.014705761374248227 0.05720750949188695 0.929144913385365 0.9659626111074588 0.9711546199370054 0.9865202761116736 0.9944655838866638 0.9979702378547987 1.0044343103777045 1.0139202656501856 1.0600726630379285 1.0684846184240149
10 100 -0.04954047464147165 -0.023361893617968393 0.014705761374248227 0.05720750949188695 0.929144913385365 0.9659626111074588 0.9711546199370054 0.9865202761116736 0.9944655838866638 0.9979702378547987 1.0044343103777045 1.0139202656501856 1.0600726630379285 1.0684846184240149
11 110 -0.18209866452942117 -0.03955935252772446 0.05941502332469911 0.16485757018615155 0.8148211896794357 0.8827313357626382 0.9167850939162351 0.9421484624706186 0.9736600188479314 0.9985026828119425 1.0098371428124862 1.0841282511474613 1.1322907529764887 1.1859613294066316
12 120 -0.18209866452942117 -0.03955935252772446 0.05941502332469911 0.16485757018615155 0.8148211896794357 0.8827313357626382 0.9167850939162351 0.9421484624706186 0.9736600188479314 0.9985026828119425 1.0098371428124862 1.0841282511474613 1.1322907529764887 1.1859613294066316
13 130 -0.18209866452942117 -0.03955935252772446 0.05941502332469911 0.16485757018615155 0.8148211896794357 0.8827313357626382 0.9167850939162351 0.9421484624706186 0.9736600188479314 0.9985026828119425 1.0098371428124862 1.0841282511474613 1.1322907529764887 1.1859613294066316
14 140 -0.18209866452942117 -0.03955935252772446 0.05941502332469911 0.16485757018615155 0.8148211896794357 0.8827313357626382 0.9167850939162351 0.9421484624706186 0.9736600188479314 0.9985026828119425 1.0098371428124862 1.0841282511474613 1.1322907529764887 1.1859613294066316
15 150 -0.18209866452942117 -0.03955935252772446 0.05941502332469911 0.16485757018615155 0.8148211896794357 0.8827313357626382 0.9167850939162351 0.9421484624706186 0.9736600188479314 0.9985026828119425 1.0098371428124862 1.0841282511474613 1.1322907529764887 1.1859613294066316
16 160 -0.18209866452942117 -0.03955935252772446 0.05941502332469911 0.16485757018615155 0.8148211896794357 0.8827313357626382 0.9167850939162351 0.9421484624706186 0.9736600188479314 0.9985026828119425 1.0098371428124862 1.0841282511474613 1.1322907529764887 1.1859613294066316
17 170 -0.18209866452942117 -0.03955935252772446 0.05941502332469911 0.16485757018615155 0.8148211896794357 0.8827313357626382 0.9167850939162351 0.9421484624706186 0.9736600188479314 0.9985026828119425 1.0098371428124862 1.0841282511474613 1.1322907529764887 1.1859613294066316
18 180 -0.18209866452942117 -0.03955935252772446 0.05941502332469911 0.16485757018615155 0.8148211896794357 0.8827313357626382 0.9167850939162351 0.9421484624706186 0.9736600188479314 0.9985026828119425 1.0098371428124862 1.0841282511474613 1.1322907529764887 1.1859613294066316
19 190 -0.18209866452942117 -0.03955935252772446 0.05941502332469911 0.16485757018615155 0.8148211896794357 0.8827313357626382 0.9167850939162351 0.9421484624706186 0.9736600188479314 0.9985026828119425 1.0098371428124862 1.0841282511474613 1.1322907529764887 1.1859613294066316
