% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=969535, Tue Feb 24 10:00:36 2026, <python>{}</python>
1 10 0.46481943569703216 1.0000450010125153 61.662850621435084 6.1662850621435084e+01 111.52278495885199 137.97424400733476 31.23875498751468 87.44699152171137 nan 0.0   
2 20 0.45884840156904705 1.1930468121865465 61.662850621435084 8.7823334592290877e+01 112.20336460502386 144.09602738304483 21.50668953769457 102.66126748752593 nan 0.0   
3 30 0.46213068954955927 1.2382381835077598 61.662850621435084 6.7858376369743169e+01 117.80517469025095 147.64084174595556 54.3796755152745 85.32109816142014 nan 0.0   
4 40 0.44588091973218563 1.3000809718677002 61.662850621435084 7.4147671457605355e+01 106.6935435723695 138.06428458635273 17.373492905990446 96.4600173818074 nan 0.0   
5 50 0.4200334444868167 1.328560290904428 61.662850621435084 7.0152507024409303e+01 103.60177900738324 136.62419725844734 24.958981261193586 94.03326197392542 nan 0.0   
6 60 0.39963562345832476 1.3581942217061176 61.662850621435084 7.4163901764044212e+01 102.7617502650604 136.92244271667414 22.36084035072068 98.49453340268535 nan 0.0   
7 70 0.38188750464575916 1.4771305387008842 61.662850621435084 7.4122866783778278e+01 120.74149010875088 157.32340232523467 40.02680283011179 111.48457025840784 nan 0.0   
8 80 0.36218209473499924 1.5226528658716878 61.662850621435084 7.3495319329614347e+01 119.76639250539819 137.419905517715 28.488663053844874 102.74192474051097 nan 0.0   
9 90 0.40145122277892287 1.5123916805324014 61.662850621435084 7.4820366740389630e+01 90.24528703292805 125.07315421283133 24.048661258250263 83.76558857398007 nan 0.0   
10 100 0.36494562209788295 1.5175563982993796 61.662850621435084 9.4192894712205657e+01 125.00977991913575 153.40798876243161 31.33311075231279 109.23511344593226 nan 0.0   
11 110 0.35994216181020616 1.6068572717782685 61.662850621435084 6.9961317496069171e+01 110.29436555515936 143.8675956846397 33.229374499235405 85.70379362303964 nan 0.0   
12 120 0.3707722919163617 1.6793621048163576 61.662850621435084 7.8653325483635442e+01 110.19910424625868 164.20527459704869 36.759865666902655 102.68749464592842 nan 0.0   
13 130 0.37122949266876826 1.736974589505113 61.662850621435084 7.2275610834322919e+01 97.53091738623387 125.93740278304602 20.655779751069133 83.33703366149749 nan 0.0   
14 140 0.3614975381559471 1.7275627259533508 61.662850621435084 9.3382950992352491e+01 116.7738141952491 146.13523296241246 23.18965528568168 100.52585814270206 nan 0.0   
15 150 0.3682244722741613 1.880283335979615 61.662850621435084 8.1279371403967815e+01 111.96849437775226 143.66217321663066 28.242660718452825 98.00802423213098 nan 0.0   
16 160 0.3926345071129523 1.8835659494711465 61.662850621435084 6.5430602253462183e+01 111.90346005874204 147.79277763725491 27.858865734333406 88.30649192045017 nan 0.0   
17 170 0.43206773131196824 1.9292298270065487 61.662850621435084 9.4609014825060584e+01 114.35458795447612 144.701254303942 10.914183754690342 105.61115840769305 nan 0.0   
18 180 0.44505871432166466 2.0264724532718668 61.662850621435084 8.2183028340327894e+01 100.10090164270062 155.71343690743947 32.38484790396814 84.56298393145006 nan 0.0   
19 190 0.48565623106536093 2.18754998402184 61.662850621435084 8.2835819762199776e+01 114.01685457617694 168.46672292400518 20.565016873827545 95.77585618791701 nan 0.0   
20 200 0.48913417459805547 2.372091897666685 60.347625379252044 6.0347625379252044e+01 100.06082249405466 144.3077045565183 16.267553310505093 94.00019942503505 nan 0.0   
21 210 0.5183308274828633 2.514768432325481 60.347625379252044 6.6223631877954915e+01 99.72075195285109 136.57508007875424 32.28920032666326 76.73529312517677 nan 0.0   
22 220 0.5116555171913633 2.6456809882224492 60.347625379252044 6.5793649537115542e+01 125.4219149822636 142.31960936238767 38.91539816046743 100.34570919960105 nan 0.0   
23 230 0.49315470889653157 2.6721912220598285 60.347625379252044 7.2388410968838073e+01 105.47372674653865 131.794877152733 33.02329655646943 81.78154425517263 nan 0.0   
24 240 0.4724312145670393 2.7581014417606236 60.347625379252044 6.1742655788811568e+01 98.00030990231342 130.89762181287017 40.883990685557336 76.01733615120624 nan 0.0   
25 250 0.460459952168268 2.810627413921903 53.42055527756811 5.3420555277568113e+01 81.06405261807768 110.43746233408231 21.49609929716597 76.42339213644021 nan 0.0   
26 260 0.458744170375046 2.7482864411510985 53.42055527756811 7.6257379731036593e+01 98.9938787790496 145.99504339332867 23.432032793241603 83.97561297000806 nan 0.0   
27 270 0.5070037767490737 2.876608896132101 53.42055527756811 9.0085307994453899e+01 113.67238444805078 139.83787730949712 13.954421729796607 103.30424070650403 nan 0.0   
28 280 0.5218605731358223 2.867400523674793 53.42055527756811 8.3503416057750130e+01 127.58696007763346 142.9889778323326 38.34432551800039 95.81275571174378 nan 0.0   
29 290 0.4609333734950444 2.85547891367385 53.42055527756811 5.5865229342405193e+01 89.48631557813495 154.748109762894 45.97031881146573 68.22009076526417 nan 0.0   
30 300 0.45016035514761066 2.813388614120924 53.42055527756811 8.6816607823502252e+01 100.7740328952277 164.15946226461068 16.328295109932014 92.22399304339709 nan 0.0   
31 310 0.43281709346284275 2.7451942685751107 53.42055527756811 8.8313061555765984e+01 112.23543296141678 127.99117362511689 28.78743031158136 94.54069202085915 nan 0.0   
32 320 0.4517391799605026 2.841188473525852 53.42055527756811 8.2791945601067738e+01 114.01117354816411 141.06963476264303 33.499414038450496 96.25149125574471 nan 0.0   
33 330 0.4368130541907965 2.958016592682169 53.42055527756811 5.3965494582583545e+01 96.32932277684502 148.87481590713566 23.34606016801675 81.65996730750815 nan 0.1   
34 340 0.41559094319014117 2.9640595371126346 53.42055527756811 6.9625736538082933e+01 114.63252778490624 138.01802026828653 18.63057375309927 106.08574096339797 nan 0.1   
35 350 0.412141545433036 2.973595238041906 53.42055527756811 9.2772787893666347e+01 124.1024940034483 140.4409251145621 13.583874492050995 111.31738509061455 nan 0.1   
36 360 0.43654352163421767 2.8977254597896294 53.42055527756811 6.7598942007334614e+01 126.3256579544124 150.15508646334047 35.751148207347484 102.09705716879242 nan 0.1   
37 370 0.4088497754319687 2.827711992100039 53.42055527756811 9.0040921081821608e+01 108.27368782499062 115.48759713130534 13.532105195197772 98.92455703314616 nan 0.1   
38 380 0.3657208441762979 2.834615651324936 53.42055527756811 8.2835921589942018e+01 99.217668625312 147.28279265076435 40.148461098497634 83.51100035694019 nan 0.1   
39 390 0.3447703123951783 2.794160416527467 50.740285627786264 5.0740285627786264e+01 93.0427432010292 112.14258963520103 11.313889296386549 85.31673672608304 nan 0.1   
40 400 0.32177231695654035 2.803673754813008 50.740285627786264 7.3026622703894162e+01 106.86699722276377 121.79799598113927 23.467123950179612 89.74947883012094 nan 0.1   
41 410 0.299561432122537 2.9509129323661227 50.740285627786264 6.0286218105477673e+01 102.62810028215581 123.488264127121 37.14368368894053 70.86368958922593 nan 0.1   
42 420 0.28172965262032684 2.8679317485341134 50.740285627786264 6.5747150971238810e+01 100.73900152337919 124.95022890365121 37.7609034885476 73.40966499049729 nan 0.1   
43 430 0.28833216257251076 2.852593603828655 50.740285627786264 6.0636739537381260e+01 105.13042196753416 113.03137484432087 23.123224656086492 84.4232509575874 nan 0.1   
44 440 0.2802260730544148 2.925642056080715 50.740285627786264 7.9925023597617297e+01 109.93161285093014 131.33269833324698 32.57331650930199 94.28812404359084 nan 0.1   
45 450 0.2823526379685258 3.0024286304158525 22.5507999765193 2.2550799976519301e+01 106.55959132153937 118.11233925545821 30.123957367193555 83.55671661462776 nan 0.1   
46 460 0.2659226724170549 2.975208618385584 22.5507999765193 4.7179572599736083e+01 104.78273712777846 135.93011669890274 24.588996623792823 90.47941693565039 nan 0.1   
47 470 0.2529012188785159 3.138402490762058 22.5507999765193 6.0613892158801420e+01 87.05574124989572 105.8333255227528 22.318713845411907 72.52948682663441 nan 0.1   
48 480 0.22431026314035457 3.1101492582491876 22.5507999765193 6.7362192425182485e+01 95.04578151433307 141.73524902273715 15.762647977396853 82.01588161192211 nan 0.1   
49 490 0.20972970230445367 3.11925217025049 22.5507999765193 4.4968589092602912e+01 83.70420565506025 98.90526170719625 10.858442450691953 75.41269443540521 nan 0.1   
50 500 0.1998021130786092 3.1971133100625173 22.5507999765193 3.8500273800683352e+01 75.06026694302957 105.91810200315504 28.550113970597465 52.18077857711498 nan 0.1   
51 510 0.19940602351597073 3.31961424340933 22.5507999765193 3.0001578389726163e+01 71.594315346633 113.62641335549506 39.36100310130745 45.59143687425108 nan 0.1   
52 520 0.19183380265752636 3.217078791449123 22.5507999765193 3.0796741880362205e+01 65.13859835580186 88.9248237290348 26.735710625393892 50.5709535415543 nan 0.1   
53 530 0.17513349362853384 3.06235079485098 22.5507999765193 4.8076824247964140e+01 75.00936526610565 106.77279472010048 30.903866284362515 59.9276616053782 nan 0.1   
54 540 0.16675780306594332 2.844927371246627 22.5507999765193 3.0342985188018190e+01 64.62737285086179 75.5529453345782 16.423595662467662 52.90869491751697 nan 0.1   
55 550 0.15408472370232013 2.8025880182850007 22.5507999765193 2.3934624530017103e+01 62.877246354207124 99.14820095491315 31.555184714045836 48.03834081783832 nan 0.1   
56 560 0.1382704725782939 2.810119257348178 22.5507999765193 2.2700546956816382e+01 52.320375484497944 71.02520001538441 8.564307508596094 47.220918113369834 nan 0.1   
57 570 0.12853940342868175 2.6982564641673807 15.408065216936535 1.5408065216936535e+01 51.506371377252094 87.29605466590672 35.980013118070474 29.8776402854364 nan 0.1   
58 580 0.12949957795940648 2.661565367406987 15.408065216936535 2.5825436345958749e+01 35.41244215998324 53.107282611911735 13.653060032254402 29.590628998140573 nan 0.1   
59 590 0.11366878656073919 2.583701212257548 15.408065216936535 2.1607646674972543e+01 38.17664306242702 49.38794444032516 19.982384103526826 26.027158965085917 nan 0.1   
60 600 0.10100804421480691 2.5743200625971303 15.408065216936535 1.6907261973508355e+01 29.57162323168643 37.68867107954761 10.295789496607 22.293096022569685 nan 0.1   
61 610 0.08706594331801622 2.5122291862911448 15.408065216936535 1.6754577693866835e+01 30.694575897444366 44.314601962488986 13.124463633663396 22.31924272610098 nan 0.1   
62 620 0.08260190850037155 2.4736296815115835 14.99304409064817 1.4993044090648169e+01 21.448608968750463 32.73980858528819 11.724077609889363 18.27806795525828 nan 0.1   
63 630 0.07552583371611128 2.540868402089396 14.176974604843068 1.4176974604843068e+01 24.945607202462924 33.31817649330833 9.095481882463062 18.965510037369185 nan 0.1   
64 640 0.07600612336763911 2.5511041363117384 14.075317185785153 1.4075317185785153e+01 17.649412175201775 23.998688920175184 6.872554783518694 15.056915508397381 nan 0.1   
65 650 0.07263972797725635 2.3780007429391707 12.637373014601152 1.2637373014601152e+01 18.183529172584386 33.537083731093475 4.322116327519964 14.587687420907272 nan 0.1   
66 660 0.06793945085176194 2.420697930576782 12.637373014601152 1.4132504462730751e+01 16.31900209872299 24.34377195399132 2.0358011533516844 15.942552050945451 nan 0.1   
67 670 0.06630381197934795 2.5093937418091627 12.637373014601152 1.3394541340494882e+01 15.453799452778739 24.605643121785576 2.1468728478315597 14.272616714386857 nan 0.1   
68 680 0.05977345375127733 2.483631104075105 12.637373014601152 1.3111661627690111e+01 15.744174115512621 18.671431055106623 1.6831284812543004 14.29967835198758 nan 0.1   
69 690 0.05461104876104024 2.5248483165058677 12.18110128661624 1.2181101286616240e+01 14.35862112198997 17.480725220080913 2.252098465584723 13.281473774677735 nan 0.1   
70 700 0.048592756228787205 2.5115293264840926 11.184288292471606 1.1184288292471606e+01 14.613132757847737 18.324885562386953 0.6028995778545436 14.319178613062846 nan 0.1   
71 710 0.04767870840142506 2.5181925687310773 11.184288292471606 1.1750582486541632e+01 13.499577323618311 15.388625682787037 2.978556298101509 11.97317755172756 nan 0.1   
72 720 0.04670508888909808 2.467682074912775 11.184288292471606 1.2026981514010302e+01 14.540961460150953 18.665876949910682 3.1768074173562297 12.50778044367047 nan 0.1   
73 730 0.0412252225881739 2.4373884556841463 10.810512749615754 1.0810512749615754e+01 12.471076813982265 20.126823458260063 4.3086968868057625 11.553292470017809 nan 0.1   
74 740 0.03803387012857423 2.3896329629046025 10.810512749615754 1.0880639442490192e+01 12.162708986507624 13.348741334927723 1.3079513936498444 11.598560217327716 nan 0.1   
75 750 0.033279713347824876 2.2994922560568924 10.476427594516664 1.0476427594516664e+01 11.341208327118537 13.95469062422849 1.1646156132225798 11.010142155894812 nan 0.1   
76 760 0.03031165481026953 2.371866715499462 10.476427594516664 1.0703258613914500e+01 11.561796318975638 12.753593104427907 0.8249748082885162 11.134039268811975 nan 0.1   
77 770 0.027028215020100416 2.40225351156093 10.476427594516664 1.0537874666299700e+01 11.244154433893968 12.189477320828018 1.0541291264478048 10.599612220559635 nan 0.1   
78 780 0.025172634389774205 2.391788764534767 10.39498682299336 1.0394986822993360e+01 11.25905663528681 12.600008362206168 0.4050699212946114 10.945795817446125 nan 0.1   
79 790 0.023818039870474424 2.3615797386411765 10.359243742095543 1.0359243742095543e+01 10.840848870867461 11.399756708257769 0.6029634318248895 10.399256545068823 nan 0.1   
80 800 0.022799098215356636 2.2716862322335176 10.291771571132472 1.0291771571132472e+01 10.631929701641297 10.96352630311766 0.45447837196918783 10.44176553407246 nan 0.1   
81 810 0.020547348063279867 2.3453299426823735 10.125396824601467 1.0125396824601467e+01 10.557035877373096 11.67648279327851 0.4207439723430184 10.40115088013701 nan 0.1   
82 820 0.019903820997635893 2.363004630210909 10.125396824601467 1.0195597920859441e+01 10.444336705183204 10.828699656521081 0.19429066153067254 10.374621815395102 nan 0.1   
83 830 0.01837656523680397 2.4129427502930443 10.125396824601467 1.0201506124727814e+01 10.504814268612478 11.039034927642717 0.4959883854449174 10.269226007463516 nan 0.1   
84 840 0.016459747777621107 2.437243927388631 10.125396824601467 1.0134734612997349e+01 10.37750216606375 10.509837350077902 0.20296806442334514 10.2021972890184 nan 0.1   
85 850 0.015873804977879838 2.4242999298207324 10.100577891838412 1.0100577891838412e+01 10.401128694968463 10.490156424241306 0.2674658019445104 10.181044121934832 nan 0.1   
86 860 0.015068116280989436 2.4165631989217626 10.059647300351287 1.0059647300351287e+01 10.295385978616025 10.559614407875074 0.21325995399926967 10.182104730735404 nan 0.1   
87 870 0.014581926863555977 2.3798450958282498 10.059647300351287 1.0103778249275990e+01 10.174697942774074 10.38139873353154 0.100388942515238 10.140971366397523 nan 0.1   
88 880 0.013327617648437734 2.360253306310971 10.047883567019994 1.0047883567019994e+01 10.21210243263532 10.693654189006537 0.191704103092178 10.187176075692634 nan 0.1   
89 890 0.01254412345466976 2.300808790464415 10.047883567019994 1.0064003620588224e+01 10.202465397614446 10.280605510504046 0.12083106923100218 10.096234935684066 nan 0.1   
90 900 0.010844598788664802 2.2376315661370545 10.038815714719462 1.0038815714719462e+01 10.135618089370809 10.449359717685624 0.19577273627442082 10.063836898145126 nan 0.1   
91 910 0.010248228032749452 2.223530457662763 10.00663548370541 1.0006635483705409e+01 10.100735804893716 10.253834233470016 0.10756148265055288 10.059064128101326 nan 0.1   
92 920 0.01003247065863952 2.2020165441569137 9.995271270923809 9.9952712709238085e+00 10.051791340328435 10.087472368854122 0.04936120808342537 10.021125157379913 nan 0.1   
93 930 0.009161696593625463 2.176485459298041 9.993404877430635 9.9934048774306348e+00 10.05718988900044 10.122405719104904 0.0769743293518701 10.021115061458005 nan 0.1   
94 940 0.008681209172893794 2.162520054525978 9.993404877430635 1.0000941856043440e+01 10.064390380204244 10.107052358785964 0.07362976335585358 10.016288023096863 nan 0.1   
95 950 0.007854173870866144 2.146570544021018 9.984601167139388 9.9846011671393882e+00 10.012141540907777 10.06638581306089 0.03409703367306349 9.992839095388518 nan 0.1   
