% # columns="iteration, evaluation, min 25%tile 75%tile max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1053574, Tue Feb 24 20:47:27 2026
1 10 -0.03752750016751042 -0.015133156620611177 0.019891460821781823 0.03923640762229799 0.9344688661537963 0.9668148984419743 0.9757937592720559 0.9932384725529755 0.9961329066119473 1.005059715309146 1.0154808620271416 1.0217731443902203 1.040975854851437 1.0450179411137401
2 20 -0.08078136288158173 -0.023534070911176746 0.028718477096540164 0.0788982797687264 0.9344688661537963 0.9668148984419743 0.9757937592720559 0.9932384725529755 0.9961329066119473 1.005059715309146 1.0154808620271416 1.0217731443902203 1.040975854851437 1.0450179411137401
3 30 -0.12074418780006084 -0.03129689544133196 0.02901426279436045 0.11238710633853453 0.9344688661537963 0.9668148984419743 0.9757937592720559 0.9932384725529755 0.9961329066119473 1.005059715309146 1.0154808620271416 1.0217731443902203 1.040975854851437 1.0450179411137401
4 40 -0.13144520780862975 -0.04721874477394928 0.03226344583904576 0.15622174668560562 0.9344688661537963 0.9668148984419743 0.9757937592720559 0.9932384725529755 0.9961329066119473 1.005059715309146 1.0154808620271416 1.0217731443902203 1.040975854851437 1.0450179411137401
5 50 -0.14450496750829783 -0.04146914890317312 0.028676448812890287 0.1660263517189279 0.9344688661537963 0.9668148984419743 0.9757937592720559 0.9932384725529755 0.9961329066119473 1.005059715309146 1.0154808620271416 1.0217731443902203 1.040975854851437 1.0450179411137401
6 60 -0.14767464855031778 -0.054761324670353245 0.020570504656850605 0.18773507559906993 0.9344688661537963 0.9668148984419743 0.9757937592720559 0.9932384725529755 0.9961329066119473 1.005059715309146 1.0154808620271416 1.0217731443902203 1.040975854851437 1.0450179411137401
7 70 -0.1560219208716183 -0.06832002614525509 0.014282145759193572 0.19874293425796674 0.9344688661537963 0.9668148984419743 0.9757937592720559 0.9932384725529755 0.9961329066119473 1.005059715309146 1.0154808620271416 1.0217731443902203 1.040975854851437 1.0450179411137401
8 80 -0.17493248886176588 -0.07404938342745246 0.017212747113982768 0.17848579960705302 0.9344688661537963 0.9668148984419743 0.9757937592720559 0.9932384725529755 0.9961329066119473 1.005059715309146 1.0154808620271416 1.0217731443902203 1.040975854851437 1.0450179411137401
9 90 -0.1841253906630443 -0.05906356584206708 0.019354407194803164 0.23434076675780321 0.9344688661537963 0.9668148984419743 0.9757937592720559 0.9932384725529755 0.9961329066119473 1.005059715309146 1.0154808620271416 1.0217731443902203 1.040975854851437 1.0450179411137401
10 100 -0.19691901265428152 -0.06581636209633862 0.015896457265236027 0.25068907113449096 0.9344688661537963 0.9668148984419743 0.9757937592720559 0.9932384725529755 0.9961329066119473 1.005059715309146 1.0154808620271416 1.0217731443902203 1.040975854851437 1.0450179411137401
11 110 -0.18083505897607835 -0.06123031430016333 0.03739812131438734 0.27067379849225404 0.7421343641761604 0.8022302226740403 0.9048920001120696 0.9577502073174871 0.9860574897234937 1.0203959998377639 1.0402908046170503 1.0496512990080207 1.1856171374559934 1.2109376903951863
12 120 -0.19732036497385824 -0.057979769912825906 0.04238237279630279 0.29569789833778254 0.7421343641761604 0.8022302226740403 0.9048920001120696 0.9577502073174871 0.9860574897234937 1.0203959998377639 1.0402908046170503 1.0496512990080207 1.1856171374559934 1.2109376903951863
13 130 -0.20110038728864071 -0.06229679801645725 0.0442395690115986 0.32078740229035135 0.7421343641761604 0.8022302226740403 0.9048920001120696 0.9577502073174871 0.9860574897234937 1.0203959998377639 1.0402908046170503 1.0496512990080207 1.1856171374559934 1.2109376903951863
14 140 -0.2690562064079788 -0.08560774883123229 0.06793379586862312 0.39647284104916275 0.7421343641761604 0.8022302226740403 0.9048920001120696 0.9577502073174871 0.9860574897234937 1.0203959998377639 1.0402908046170503 1.0496512990080207 1.1856171374559934 1.2109376903951863
15 150 -0.324904068251521 -0.09136344080140546 0.06355619282749275 0.3981090172654981 0.7421343641761604 0.8022302226740403 0.9048920001120696 0.9577502073174871 0.9860574897234937 1.0203959998377639 1.0402908046170503 1.0496512990080207 1.1856171374559934 1.2109376903951863
16 160 -0.338172972494332 -0.1112331590959449 0.09759939530402112 0.38428656388073884 0.7421343641761604 0.8022302226740403 0.9048920001120696 0.9577502073174871 0.9860574897234937 1.0203959998377639 1.0402908046170503 1.0496512990080207 1.1856171374559934 1.2109376903951863
